type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2017-04-03 14:26:47.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:122254?seid=353825. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:122254	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:122254?seid=353825	122254		Collector(s): Keith Geluso	1	male	juv					whole organism (alcohol)						U. S. National Park Service catalog=FOLA; USGS: U.S. Geological Survey=BS/FC 22254; preparator number=KG 429	juv; 45-15-8-7=1.5	http://arctos.database.museum/guid/MSB:Mamm:122254					<i>Myotis lucifugus carissma</i> (accepted ID) identified by unknown on 2005-03-08; method: legacy					1997-07-08		189	189	1997	07	08	08-Jul-1997								North America, United States, Wyoming, Goshen County, Fort Laramie National Historic Site	North America				United States		Wyoming	Goshen County		Bakery	Fort Laramie National Historic Site, Bakery									unknown		42.203158	-104.55591	not recorded	78									unknown	2012-07-08	GeoLocate	GeoLocate	unverified																					A		unknown	2005-03-08		legacy				Myotis lucifugus carissma					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissma					ICZN			45	total length	1	1.5	1		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2017-04-03 14:26:47.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:122255?seid=788339. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:122255	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=male	http://arctos.database.museum/guid/MSB:Mamm:122255?seid=788339	122255		Collector(s): Keith Geluso	1	male	juv					whole organism (alcohol)						U. S. National Park Service catalog=FOLA; USGS: U.S. Geological Survey=BS/FC 22255; preparator number=KG 430	juv; 55-20-10-8=2	http://arctos.database.museum/guid/MSB:Mamm:122255					<i>Myotis lucifugus carissma</i> (accepted ID) identified by unknown on 2005-03-08; method: legacy					1997-07-08		189	189	1997	07	08	08-Jul-1997								North America, United States, Wyoming, Goshen County, Fort Laramie National Historic Site	North America				United States		Wyoming	Goshen County		Bakery	Fort Laramie National Historic Site, Bakery									unknown		42.203158	-104.55591	not recorded	78									unknown	2012-07-08	GeoLocate	GeoLocate	unverified																					A		unknown	2005-03-08		legacy				Myotis lucifugus carissma					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus	carissma					ICZN			55	total length	1	2	1		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2017-07-25 20:29:30.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:125183?seid=2054700. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:125183	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=male ; reproductive data=tes 4x3 ; total length=91 mm; tail length=39 mm; hind foot with claw=9 mm; ear from notch=11 mm; weight=5 g	http://arctos.database.museum/guid/MSB:Mamm:125183?seid=2054700	125183	EWV 1423	Collector(s): Ernest W. Valdez; Preparator(s): Ernest W. Valdez	1	male						skin; skull; heart, kidney (frozen); liver (frozen); skeleton, postcranial						NK=103688; U. S. National Park Service catalog=FOBU 9804; USGS: U.S. Geological Survey=125183; collector number=EWV 1423		http://arctos.database.museum/guid/MSB:Mamm:125183					<i>Myotis lucifugus</i> (accepted ID) identified by Ernest W. Valdez on 2006-12-27; method: expert					2002-06-24		175	175	2002	06	24	24 Jun 2002								North America, United States, Wyoming, Lincoln County, Fossil Butte National Monument	North America				United States		Wyoming	Lincoln County		5.2 miles north and 0.7 miles east of the Visitor Center, beaver pond in canyon	Wyoming: Lincoln Co., Fossil Butte NM, beaver pond in canyon, 5.2 mi N, 0.7 mi E Visitor Center	2270	2270							Ernest W. Valdez		41.864026	-110.757078018	unknown	100		4634708N 520161E ZONE 12			UTM				Ernest W. Valdez	2002-06-24	not recorded	GPS unit	unverified																					A		Ernest W. Valdez	2006-12-27		expert				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			91	total length	0	5	0		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	1	0	0		specimen	1
PhysicalObject	2016-03-25 18:10:14.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:127549?seid=2610202. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:127549	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=recorded as unknown ; total length=86 mm; tail length=37 mm; hind foot with claw=9 mm; ear from notch=12 mm; weight=6.6 g; tragus length=3 mm; forearm length=32 mm; ectoparasite examination=no ; endoparasite examination=no	http://arctos.database.museum/guid/MSB:Mamm:127549?seid=2610202	127549		Collector(s): Colorado Department of Public Health and Environment; Preparator(s): MSB Division of Mammals Staff (2013 - 2014)	1	undetermined						liver (frozen); whole organism (ethanol-fixed); heart, lung (frozen); liver (frozen) sample						NK=233718; USGS: U.S. Geological Survey=127549; original identifier=16115	Negative for rabies, species ID by MAH/TJO. EPI ID #16115;	http://arctos.database.museum/guid/MSB:Mamm:127549					<i>Myotis lucifugus</i> (accepted ID) identified by MSB Division of Mammals Staff (2013 - 2014) on 2004-08-18; method: student					2004-08-18		231	231	2004	08	18	18 Aug 04								North America, United States, Colorado, Weld County	North America				United States		Colorado	Weld County		Specific locality not recorded.	USA/CO; Weld Co.									MSB Division of Mammals Staff (2013 - 2014)		40.554838	-104.392527	not recorded	85700									MSB Division of Mammals Staff (2013 - 2014)	2004-08-18	GeoLocate	GeoLocate	unverified																					A		MSB Division of Mammals Staff (2013 - 2014)	2004-08-18		student				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			86	total length	0	6.6	0		recorded as unknown		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	1	0	0		specimen	1
PhysicalObject	2015-08-27 14:59:43.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:127554?seid=2610207. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:127554	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=recorded as unknown ; total length=79 mm; tail length=38 mm; hind foot with claw=10 mm; ear from notch=13 mm; weight=3.5 g; tragus length=5 mm; forearm length=36 mm; ectoparasite examination=no ; endoparasite examination=no	http://arctos.database.museum/guid/MSB:Mamm:127554?seid=2610207	127554		Collector(s): Colorado Department of Public Health and Environment; Preparator(s): MSB Division of Mammals Staff (2013 - 2014)	1	undetermined						liver (frozen); kidney (frozen); whole organism (ethanol-fixed)						NK=233723; USGS: U.S. Geological Survey=127554; original identifier=16520	Negative for rabies. County information unavailable, species ID by MAH/TJO, EPI ID #16520;	http://arctos.database.museum/guid/MSB:Mamm:127554					<i>Myotis lucifugus</i> (accepted ID) identified by MSB Division of Mammals Staff (2013 - 2014) on 2004-07-27; method: student					2004-07-27		209	209	2004	07	27	27 Jul 04								North America, United States, Colorado	North America				United States		Colorado			no specific locality recorded.	USA/CO									MSB Division of Mammals Staff (2013 - 2014)		39.165206	-105.764052	not recorded	383349									MSB Division of Mammals Staff (2013 - 2014)	2004-07-27	not recorded	Google Earth	unverified																					A		MSB Division of Mammals Staff (2013 - 2014)	2004-07-27		student				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			79	total length	0	3.5	0		recorded as unknown		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	1	0	0		specimen	1
PhysicalObject	2017-07-25 20:29:51.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:278206?seid=2589875. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:278206	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=male ; total length=78 mm; tail length=31 mm; hind foot with claw=10 mm; ear from notch=13 mm; weight=3.9 g; reproductive data=T=3x2 mm ; forearm length=35 mm; tragus length=7 mm; endoparasite examination=yes ; endoparasites detected=no	http://arctos.database.museum/guid/MSB:Mamm:278206?seid=2589875	278206		Collector(s): Schuyler W. Liphardt, Amanda K. Jones, Ladder Ranch Survey 2014; Preparator(s): Ladder Ranch Survey 2014	1	male						skin; skull; tissue (RNAlater); heart, kidney, lung, spleen (frozen); skeleton, postcranial; ectoparasite (70% ethanol); blood (frozen); feces (frozen); liver (frozen); liver (frozen) sample						NK=256108; UUID=3ecba6e5-53e9-4dd2-90c9-f7431a003277; original identifier=Net 2	Tissue Preservation: LN2 first, -80C second;	http://arctos.database.museum/guid/MSB:Mamm:278206					<i>Myotis lucifugus</i> (accepted ID) identified by Schuyler W. Liphardt on 2014-06-02; method: field					2014-06-02	2014-06-02/2014-06-03	153	153	2014	6	2	2 June 2014		Net #2			10:10 pm			North America, United States, New Mexico, Sierra County	North America				United States		New Mexico	Sierra County		Ladder Ranch, Cave Creek, 2.8 km west of Bell Mountain	USA/NM; Sierra Co.; Ladder Ranch, Cave Creek, 2.8 km W. Bell Mountain	1891.284	1891.284							Schuyler W. Liphardt		33.015829	-107.575604	World Geodetic System 1984	5		33.015829/-107.575604			decimal degrees				Schuyler W. Liphardt	2014-06-02	not recorded	GPS	unverified																					A		Schuyler W. Liphardt	2014-06-02		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			78	total length	0	3.9	0		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	1	0	0		specimen	1
PhysicalObject	2017-04-22 16:05:46.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:279452?seid=2620440. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:279452	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=male ; total length=90 mm; tail length=39 mm; hind foot with claw=10 mm; ear from notch=12 mm; weight=8.7 g; forearm length=35 mm; tragus length=6 mm	http://arctos.database.museum/guid/MSB:Mamm:279452?seid=2620440	279452		Collector(s): Thomas S. Jung, Brian G. Slough; Preparator(s): CIIBA Crew 2013	1	male						liver (frozen); whole organism (ethanol-fixed); heart, kidney, lung, spleen (frozen); liver (frozen) sample						NK=232208; original identifier=YT-2013-020	Tissue Preservation: -20C first, LN2 second, -80C third;	http://arctos.database.museum/guid/MSB:Mamm:279452					<i>Myotis lucifugus</i> (accepted ID) identified by CIIBA Crew 2013 on 2013-07-21; method: field					2007-07-28		209	209	2007	07	28	28-Jul-2007								North America, Canada, Yukon Territory	North America				Canada		Yukon Territory			Lubbock River, Atlin Road	Lubbock River, Atlin Road									Thomas S. Jung		60.14278	-133.88202	unknown	100		60.14278/-133.88202			decimal degrees				Thomas S. Jung	2007-07-28	not recorded	unknown	unverified																					A		CIIBA Crew 2013	2013-07-21		field				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			90	total length	0	8.7	0		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	1	0	0		specimen	1
PhysicalObject	2017-06-27 13:14:40.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:298426?seid=3608926. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:298426	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=male ; total length=92 mm; tail length=40 mm; hind foot with claw=10 mm; weight=6.2 g	http://arctos.database.museum/guid/MSB:Mamm:298426?seid=3608926	298426	RLR 38566	Collector(s): Robert L. Rausch, Richard Gorham	1	male						skin						collector number=RLR 38566		http://arctos.database.museum/guid/MSB:Mamm:298426					<i>Myotis lucifugus</i> (accepted ID) identified by Robert L. Rausch on 1970-09-16; method: legacy					1970-09-16		259	259	1970	09	16	16 September 1970								North America, United States, Alaska	North America				United States		Alaska			King Salmon	King Salmon, Alaska									Robert L. Rausch		58.688333	-156.661389	World Geodetic System 1984	5000		58.688333/-156.661389			decimal degrees				Robert L. Rausch	2017-06-14	GeoLocate	GeoLocate	unverified																					A		Robert L. Rausch	1970-09-16		legacy				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			92	total length	0	6.2	0		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2017-06-27 13:14:47.0	http://arctosdb.org/home/data/		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:298427?seid=3608927. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	http://arctos.database.museum/guid/MSB:Mamm:298427	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=male ; total length=93 mm; tail length=41 mm; hind foot with claw=11 mm; weight=6.5 g	http://arctos.database.museum/guid/MSB:Mamm:298427?seid=3608927	298427	RLR 38555	Collector(s): Robert L. Rausch, Richard Gorham	1	male						skin						collector number=RLR 38555		http://arctos.database.museum/guid/MSB:Mamm:298427					<i>Myotis lucifugus</i> (accepted ID) identified by Robert L. Rausch on 1970-09-16; method: legacy					1970-09-16		259	259	1970	09	16	16 September 1970								North America, United States, Alaska	North America				United States		Alaska			King Salmon	King Salmon, Alaksa									Robert L. Rausch		58.688333	-156.661389	World Geodetic System 1984	5000		58.688333/-156.661389			decimal degrees				Robert L. Rausch	2017-06-14	GeoLocate	GeoLocate	unverified																					A		Robert L. Rausch	1970-09-16		legacy				Myotis lucifugus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;  (Le Conte, 1831)	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		lucifugus						ICZN			93	total length	0	6.5	0		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2016-06-23)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	2016-06-23	2017-10-21	no migrator	0	0	0	0		specimen	1
PhysicalObject	2017-07-25 20:33:52.0	http://creativecommons.org/publicdomain/zero/1.0/		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:220250?seid=1414822. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2016-06-24)	http://arctos.database.museum/guid/MVZ:Mamm:220250	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34904		MVZ	Mammal specimens		PreservedSpecimen			sex=male ; total length=75 mm; tail length=35 mm; hind foot with claw=7 mm; ear from notch=10 mm; weight=3.5 g	http://arctos.database.museum/guid/MVZ:Mamm:220250?seid=1414822	220250	215	Collector(s): Monica J. Albe	1	male						skull; tissue (frozen); skeleton, postcranial; skin, study						collector number=215		http://arctos.database.museum/guid/MVZ:Mamm:220250					<i>Myotis californicus californicus</i> (accepted ID) identified by James L. Patton on 2008-06-06; method: expert<br><i>Myotis lucifugus ssp.</i> identified by Monica J. Albe on 2003-03-08; method: field					2003-03-08		67	67	2003	03	08	8 March 2003								North America, United States, California, Monterey County, Hastings Natural History Reservation	North America				United States		California	Monterey County		Finch Creek, at entrance to Hastings Natural History Reservation	Finch Creek, 1550 ft., at entrance to UC Hastings Natural History Reservation, Monterey Co., California									Jeni E. Chan		36.37912	-121.56634	World Geodetic System 1984	44		36.37912/-121.56634			decimal degrees				Jeni E. Chan	2010-11-05	MaNIS georeferencing guidelines	ACME Mapper 2.0.	unverified																					A		James L. Patton	2008-06-06		expert				Myotis californicus californicus					Animalia; Chordata; Mammalia; Chiroptera; Vespertilionidae; Vespertilioninae;	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis		californicus	californicus					ICZN			75	total length	0	3.5	0		male		Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2016-06-24)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	ondatra@berkeley.edu	Chris Conroy	2016-06-24	2017-10-22	no migrator	0	1	0	0		specimen	1
